x_rel,y_rel,tpore,frame,parea_mean,thick_mean,mcurv_mean,dipln_mean,charg_mean,P2i_mean_mean,P2_cosTAmean_mean,PC,PE,SM,GM,GM1,GM3,GMS,CE,LPC,CHOL,DAG,PS,PI,PA,PIP,FS,MU,PU1,PU2,PU
0.467741935483871,0.532258064516129,NaN,1,58.0045643394954,40.0645723448465,-0.00432570721995099,0.0948812237191873,-0.15443230880216,0.269805432039266,-0.329664442424535,0.465106687237947,0.260065702842607,0.419460265612074,0.00170111167095353,0,0.00170111167095353,0,0,0.0205979549064272,0.574294964480511,0.000973655627360517,0.13473716478296,0.0921920225195635,0.0247060109890455,0.00616445933055016,0.16884493049913,0.549865480744791,0.649289357275362,0.057705267000206,0.706994624275568
0.370967741935484,0.919354838709677,NaN,1,57.2887571547824,36.8795382151758,0.000771049370965091,0.0871891362399611,-0.127164271749269,0.241504427068164,-0.333436131363724,0.578056882544825,0.351339622791679,0.279193587735348,0.0553348496505019,0.0259784193526772,0.0293564302978247,0,0.0231146586794012,0.00672019689478761,0.553349036876189,0.00112468586684908,0.086050782203724,0.0184884818690783,0.0472272148876167,0,0.171664517549596,0.361398967557104,0.873130963904755,0.040456514112356,0.913587478017111
0.435483870967742,0.564516129032258,NaN,1,59.1134278726889,39.3547823357137,-0.00345153002398441,0.12399086048812,-0.174828472875725,0.238638933471837,-0.332753476192249,0.597464986769495,0.242379890533071,0.302793116176845,0.00126662228636826,0.000699539277696053,0.000567083008672206,0,0,0.0206258806933059,0.57303246387121,0.000651451730955686,0.138670128891368,0.0960953945116688,0.00778917511265046,0.0192308894230637,0.117755927588561,0.517681598867973,0.717572923949997,0.0739570857222599,0.791530009672257
0.0483870967741935,0.596774193548387,NaN,1,59.7936469405613,38.1986500174042,-0.00414108039718315,0.0694393001529606,-0.194214009344096,0.265340010433202,-0.336110222197562,0.557685457671414,0.329396033131801,0.225694264283655,0.0197665250157854,0.0042247937573468,0.0155417312584386,0,0.0191387460324772,0.00331830006309306,0.579971778728526,0.0393965447462689,0.125731118973453,0.0574102128795506,0.00637005873480874,0.0361209597391671,0.191490877918475,0.526987175007392,0.618341163282206,0.0832090050634006,0.701550168345607
0.596774193548387,0.241935483870968,NaN,1,57.9829138622301,37.1683627596159,0.00293286091577368,0.0638937569496672,-0.0914963819657354,0.239661606578409,-0.326708117915702,0.665065733858962,0.202275182540871,0.32379942881836,0.0014332886559476,0,0.0014332886559476,0,0.0028802958564124,0.00618909688214148,0.625190102849114,0.0182998817598779,0.119063213606226,0.0105493364190691,0.0238163910088258,0.00143804774419228,0.193757626108601,0.465438580119803,0.681253122614793,0.034360568307689,0.715613690922482
0.661290322580645,0.854838709677419,NaN,1,60.164863321883,37.4040249160264,-0.00286878872734812,0.0623779691009723,-0.182412190442893,0.245847355810128,-0.328648309648432,0.322343084592667,0.524116581082604,0.34119978175233,0.0216215552271459,0.00569103005296453,0.0159305251741814,0,0.00228178702124348,0.0175232087591623,0.594984582456096,0.0059992380913746,0.0802032968766958,0.0564648346917356,0.00186118803307398,0.0314008614158698,0.190919366856393,0.557341087074445,0.596744751339376,0.0600102122736897,0.656754963613065
0.0806451612903226,0.338709677419355,NaN,1,57.8611560454862,37.8845454648328,-0.00900930882354744,0.106149504489261,-0.109158961008528,0.26173939902203,-0.326599097508826,0.56050159650662,0.183806097287679,0.359258985638431,0.00411908638742526,0.00356625003752307,0.00055283634990219,0,0.0292217747957594,0.026159545948599,0.62575951849283,0.000715249029058933,0.178736253905518,0.0307867195790708,0,0.000935172429008328,0.195231853600258,0.460830028639192,0.651785262936794,0.0663933363309255,0.71817859926772
0.0483870967741935,0.274193548387097,NaN,1,58.6706178823307,37.5188818980013,-0.00571125878909684,0.0985134244855672,-0.108460219396791,0.260106608790183,-0.328199789206361,0.61848355805263,0.232495423215196,0.337206640022558,0.000652344993782903,0.000652344993782903,0,0,0.00529269516316364,0.00211008666722576,0.612675388933746,0.0121530822808378,0.161157124398286,0.00843932799033857,0,0.00933432828223491,0.210599174377426,0.481524924143355,0.639861836693865,0.0553386758516076,0.695200512545473
0.758064516129032,0.17741935483871,NaN,1,56.2816099234953,37.7083819421016,0.0132945898451879,0.0862988049873977,-0.109916829190476,0.250678471319493,-0.304639232254989,0.50995821472673,0.338352538776552,0.293241988818919,0.00570068645841215,0.000769079224071533,0.00493160723434062,0,0.00576678255636597,0.046305661895621,0.615343008410388,0.0241555489537982,0.0940308096020736,0.054316186786869,0.00366078869967714,0.00916778431459346,0.179801654909884,0.582036762404042,0.581286567016025,0.0415320072596603,0.622818574275686
0.403225806451613,0.564516129032258,NaN,1,60.8730615526516,38.8075956056896,0.00032289242663252,0.127141864353087,-0.169515743841979,0.235213621016924,-0.336504106536138,0.650955221010829,0.254974229619864,0.261300611094916,0.00325186021905286,0.00150188872021359,0.00174997149883927,0,0,0.028005440354123,0.549899604620301,0,0.154145789910588,0.0756648387758258,0.00406534646934412,0.0177370579251565,0.105047761446287,0.531214980433629,0.710217327820178,0.103620325679605,0.813837653499783
0.5,0.145161290322581,NaN,1,57.4049500415927,36.7192805391059,-0.0026922773275695,0.0979757800086111,-0.163872150112745,0.239416918479947,-0.317818634896425,0.51871565812239,0.281802932792475,0.324976271022385,0.0107350545942947,0.0107350545942947,0,0,0.00101400792402505,0.0149112741326634,0.6431937714817,0.0491161308274905,0.117653777242627,0.00418219108328189,0.00814384762627856,0.02555508315039,0.184171298740934,0.500829127868576,0.601031181080514,0.0707746208282771,0.671805801908791
0.306451612903226,0.209677419354839,NaN,1,54.435323712981,37.9629213958415,-0.0091765786870476,0.0720112555358518,-0.209050509456933,0.264130385689409,-0.317045374235175,0.572827709887027,0.235375214022633,0.3172320818015,0.00219298844711011,0.00219298844711011,0,0,0,0,0.650196327839356,0.00577230990330464,0.0878966201395894,0.037733323824095,0.0611913440568946,0.0295820800784902,0.189005124904071,0.507849242994225,0.623912300664676,0.0290370035976726,0.652949304262348
0.854838709677419,0.919354838709677,NaN,1,59.7866121820928,35.8690298210172,-0.000887329628325067,0.0655647671576372,-0.199396670784579,0.247026727816378,-0.335619017480784,0.38747139691854,0.337535430568937,0.306276949120079,0.212676230878959,0.16436659357426,0.0483096373046991,0,0,0.000555238221594405,0.591975248236738,0.0247558051569492,0.0843875723756456,0.0308052372325217,0.00401021948016686,0.0195506718098694,0.231929320451354,0.647444057938051,0.483475034946688,0.0451763384271702,0.528651373373858
0.0483870967741935,0.661290322580645,NaN,1,57.9228250259868,38.6223727492829,-0.00501581153985739,0.0605872659022994,-0.167271112009767,0.248416925282696,-0.323480561764816,0.565554512094483,0.305939238974447,0.270635508957409,0.012529994300441,0.00660342450987186,0.00592656979056909,0,0.00311839895816832,0.0221416316830313,0.607239358304307,0.0248816402358183,0.124718105415904,0.0271926760730102,0.000504942661220003,0.03554399234176,0.191274732739657,0.497579678995131,0.583155631684844,0.12075059827606,0.703906229960905
0.274193548387097,0.0483870967741935,NaN,1,56.504780711509,39.1069726385774,-0.00184663524396903,0.0619258976333837,-0.204567700842442,0.250253843434101,-0.323655784942171,0.508384356090555,0.36842279856026,0.19051389865333,0.0747439211883761,0.0160575250121495,0.0586863961762267,0,0.0143085753173554,0.0371880754631093,0.588300210816444,0.00229974369583353,0.116431320781042,0.0656161575219393,0.00580700265956661,0.0279839392521889,0.192970921438555,0.540858775048178,0.641521862162256,0.0363482305345657,0.677870092696822
0.564516129032258,0.338709677419355,NaN,1,59.9264423457631,37.2658272086131,-0.000755686572132733,0.0650703272880989,-0.110825155559807,0.248753810309677,-0.335602482904628,0.570373083604133,0.283912398245115,0.268086938132074,0.012434664151173,0,0.012434664151173,0,0.0404618643118631,0.00133289062099871,0.599136311018507,0.0256409571466548,0.164759957829603,0.0242466308927263,0.00863385389534308,0.000980450151808427,0.230911602588235,0.458744179638678,0.630395368953456,0.0808125378011231,0.71120790675458
0.17741935483871,0.17741935483871,NaN,1,56.6932217623785,37.3000207498125,-0.0105035715430974,0.0886418142235819,-0.231961908327444,0.234335808598796,-0.321048668488117,0.534937622557451,0.238797872821823,0.315907537347187,0,0,0,0,0,0,0.639533939506107,0.0231180226178565,0.142970397166833,0.0367795812362033,0.00058104552197205,0.0673739812245672,0.212290332598118,0.588508196986727,0.547593576841958,0.0120739540670907,0.559667530909048
0.951612903225806,0.145161290322581,NaN,1,58.1516457646307,37.9419416994858,-0.00417225012737758,0.0584804066062735,-0.119519808896085,0.243421544361722,-0.332113938144841,0.683525173866684,0.297320179109191,0.236228414812826,0.0054337506451539,0.00105572460865992,0.00437802603649398,0,0.00199834215622706,0.00523682604112847,0.601816582740743,0.00293207388825344,0.111843478013752,0.00959041086852349,0.0255543849550582,0.0185203829024573,0.102148610344917,0.495962858931199,0.637404029022574,0.162667918960567,0.800071947983141
0.5,0.0806451612903226,NaN,1,58.2107359923705,37.5007129646448,0.00182049750407223,0.0763440535386309,-0.153225944477206,0.259983844815429,-0.335292357893936,0.484902968463387,0.292824240706523,0.404425127977192,0.00448009559378565,0.00448009559378565,0,0,0.0071340049450971,0.0204945992586968,0.566288480773398,0.00996994790836196,0.178923600162117,0.0127782475682153,0.00283617217445695,0.0149425144687685,0.227431892359115,0.446600747646759,0.726873824857832,0.0328050543628952,0.759678879220727
0.306451612903226,0.0483870967741935,NaN,1,56.985615834154,38.7992272404901,-0.000828454801928505,0.0722025752567298,-0.171529248406727,0.244946560309389,-0.324504166337251,0.475940960409706,0.354225400837079,0.237552090586698,0.0794474734241351,0.0256647770671601,0.0537826963569751,0,0.0184168966981421,0.0356383462576407,0.588706934617263,0.000673620916495711,0.123940470136846,0.0614602140664037,0.0124635295755903,0.0115340624739995,0.229228340204806,0.476862620842643,0.654412858114827,0.0507892462204609,0.705202104335288
0.532258064516129,0.435483870967742,NaN,1,57.2342560811906,39.2252413992598,-0.0133265202910258,0.106621540055522,-0.137433672276727,0.260706813936893,-0.321658646218148,0.38961078932853,0.335212130703607,0.399851245381009,0.0314395449256482,0,0.0314395449256482,0,0.00954427523023882,0.00214906053527949,0.639244720477582,0.00161818746762894,0.163481785580207,0.00501652059460904,0.0169785369953264,0.00585320278033376,0.235887456471363,0.528746244785382,0.494855145890998,0.101266432374675,0.596121578265674
0.82258064516129,0.919354838709677,NaN,1,59.3054592975279,35.7115101425704,-0.00746459500650245,0.0697352247441142,-0.207713316216134,0.244125343217125,-0.349137902997803,0.397486319386597,0.365576160210355,0.283173820138866,0.213743923575236,0.142934766450327,0.0708091571249091,0,0,0,0.535275079267717,0.0451041014115278,0.10747642337172,0.0368156156812589,0.00325224519279416,0.0120963117639287,0.207669530910111,0.676218342887239,0.539440894042534,0.0413961528923991,0.580837046934933
0.725806451612903,0.241935483870968,NaN,1,58.2373975422863,38.6484120587977,0.000335663828467453,0.0742078910467343,-0.122835256002935,0.259068760616217,-0.321819860540833,0.518827850677942,0.306679758381855,0.403108958863992,0.000944931360612023,0,0.000944931360612023,0,0,0.0169157318100681,0.594641802407106,0.0176629460384731,0.0823717318622987,0.0335125886281985,0,0.0253336999694548,0.210370498231337,0.592887890270406,0.585616354250886,0.0164834548402652,0.602099809091151
0.661290322580645,0.887096774193548,NaN,1,61.299522494486,37.8879607311483,-0.00579466433986537,0.0830900261546266,-0.190906662466911,0.234345785182825,-0.328131172827241,0.280754901368985,0.555757563427413,0.340378573357646,0.0323619453105058,0.012083044725628,0.0202789005848778,0,0.000882649208671931,0.0292141481061003,0.580640119158145,0.00491356702530066,0.065066448419702,0.0767601089015665,0.00445156868234481,0.028818407033619,0.210971619602481,0.502474787297547,0.577269470853822,0.128644003088004,0.705913473941826
0.5,0.17741935483871,NaN,1,58.0864983381008,36.6647925078282,-0.00281893999393311,0.0975272133675222,-0.140068562827994,0.232344204519712,-0.318172704948199,0.552123650607349,0.281746971387159,0.291158382322084,0.0116851351485618,0.0116851351485618,0,0,0,0.0262901544383052,0.636757938712317,0.0630646008593935,0.092568729610578,0.00775614885646916,0.01796218087282,0.0188861071849628,0.151301419776752,0.503565983632223,0.632438285427932,0.0759363724507748,0.708374657878707
0.17741935483871,0.145161290322581,NaN,1,56.9713611412877,37.3064721491891,-0.00979451970308823,0.0727689867521714,-0.281151245390984,0.234971881558655,-0.323227323383217,0.510037261499606,0.317106478979155,0.250910307090319,0.00243934060908208,0.00122631925089923,0.00121302135818285,0,0,0.00115593752109029,0.629972547015064,0.0317462838720875,0.11269972025037,0.0546731791387653,0,0.0892589440244602,0.157943160929115,0.644085511717619,0.54564476644451,0.0223540138936912,0.567998780338201
0.241935483870968,0.854838709677419,NaN,1,58.6232594451637,37.0456371294018,0.00134001930575885,0.115134090649898,-0.0972192132386243,0.214616718591664,-0.319341482015051,0.518550644247027,0.288837943088941,0.36993731162444,0.0395461574572108,0.0217496509932733,0.0177965064639376,0,0.00862763585657778,0.0264553322941498,0.607947574056455,0.0204184688049924,0.0652450988738929,0.0228224966413845,0.0304106705899602,0.00120066646496802,0.16369311173708,0.565516133142967,0.632336835916095,0.0305063451474017,0.662843181063497
0.209677419354839,0.274193548387097,NaN,1,59.357230902494,38.220725367968,-0.00487829536175982,0.104262555400683,-0.196258373251664,0.240898464075274,-0.333424534686455,0.663794145165811,0.24085648295477,0.295560311999843,0,0,0,0,0.000962997999398868,0.00327743668999315,0.586945474907445,0.00562693513465632,0.118046870308892,0.0376151981729476,0.00203653243827725,0.0452776142279663,0.226003728700715,0.432264179663714,0.675712668573395,0.0790739481547306,0.754786616728125
0.306451612903226,0.951612903225806,NaN,1,58.5933160752698,37.0094963575553,0.00204982962422328,0.0711031671522938,-0.159700070572037,0.217061972568018,-0.332643609103914,0.468227514939655,0.328826966645583,0.265879977707594,0.121178307690847,0.0636300559765492,0.0575482517142976,0,0.0667933039924624,0.0242253823679917,0.576525874367025,0.000960914866543306,0.0935417176930657,0.015706730368709,0.0355919560264423,0.00254135333408119,0.240076230756739,0.457965724662621,0.682165661934535,0.0432665082790801,0.725432170213615
0.532258064516129,0.145161290322581,NaN,1,58.7776368486668,37.1577779518446,-0.00306903861579226,0.101085194185632,-0.133368123014518,0.240180830083414,-0.319871541442021,0.571571003984687,0.256013331656797,0.314745274939869,0.00569981542899261,0.00345063772382888,0.00224917770516373,0,0,0.0161360270375627,0.618576545434474,0.0419314075655442,0.143422803721429,0.00940870188646325,0.00985213868342444,0.0126429496607575,0.177769539577088,0.492699251097707,0.642361314005939,0.0685933498847917,0.710954663890731
0.983870967741935,0.209677419354839,NaN,1,56.4801529650602,37.4638819133865,-0.00482133295199549,0.0732911890739484,-0.10731208361324,0.254650963716048,-0.311764032772536,0.584747417623698,0.282575947814199,0.289152861412117,0,0,0,0,0,0,0.698969232703448,0.0141992654884221,0.0999429891967449,0.00642055051129586,0.00295795069043933,0.0210337845596345,0.172869673866369,0.549674596071879,0.489557381512841,0.088929115845462,0.578486497358303
0.209677419354839,0.0483870967741935,NaN,1,56.7888972168247,39.2031413466163,-0.00336356401334054,0.0566963035609139,-0.286715064372389,0.247512433317971,-0.318471235909815,0.515574697688562,0.400623502034825,0.148268092252275,0.0521723984544378,0.00764648113545041,0.0445259173189874,0,0.00444331933656914,0.0269756751474279,0.621485853569666,0.00859785961793323,0.10768279822827,0.0478736407572056,0.00484377300229921,0.0614583899105291,0.134033258130524,0.607010594785823,0.581834410492222,0.055635883021764,0.637470293513986
0.209677419354839,0.790322580645161,NaN,1,61.3352146342581,36.7931721599392,-0.00492276386847106,0.102313201415707,-0.114161250500126,0.215558577647378,-0.324325394837697,0.51542934536715,0.326463881831323,0.375332465787355,0.0306759088211548,0.0065750492910519,0.0241008595301029,0,0,0.00743851730929825,0.618416955402387,0.0111685857330348,0.080747703769111,0.00909905246688227,0.00611269387280556,0.0191148896394986,0.0993701141930786,0.574086760764534,0.651190349517885,0.0569358201221156,0.708126169640001
0.370967741935484,0.82258064516129,NaN,1,56.3487591599358,36.5618370264869,-0.00458385316519165,0.082281385808213,-0.124819979041161,0.217293927819361,-0.315461863710323,0.597891445513078,0.225310307909279,0.30994496269807,0.0253413009277194,0.00278164671545303,0.0225596542122664,0,0.0160557665266707,0.000792447164588196,0.630119325924358,0.0083480735064641,0.148870723268907,0.00212440886194672,0.0346210277737374,0.000580209925182047,0.170055039985752,0.427778138295845,0.740121732623797,0.0319257631702492,0.772047495794046
0.919354838709677,0.661290322580645,NaN,1,53.4788388596239,37.5081764065902,0.000362053053207688,0.0714321474227172,-0.193686309591926,0.249802084343162,-0.320720989382293,0.504002150229501,0.365115946916297,0.195152247534419,0,0,0,0,0.0250020600408516,0,0.668368456237874,0.0493939200114271,0.128836690761521,0.00753439653015161,0.00198267939413815,0.0546114523438204,0.129421244996763,0.632498310031847,0.509430879734379,0.0602811089991374,0.569711988733516
0.693548387096774,0.693548387096774,NaN,1,59.0579017279547,37.8149831651535,-0.0143778464019165,0.0500066186384718,-0.171614865046864,0.245571175389529,-0.327435168404108,0.471885843815455,0.364559570956563,0.275131628299886,0.0300448158035845,0.00295277179602836,0.0270920440075561,0,0,0.000642167431878512,0.611960940322316,0.0224502897090148,0.128860398844122,0.0365015943320008,0.0315402449811664,0.0264225055040144,0.205830385322881,0.374871922689537,0.684780708826113,0.122556042839153,0.807336751665267
0.758064516129032,0.983870967741935,NaN,1,59.467037461615,36.2833517856475,-0.0147736421216731,0.0746730721177639,-0.30542097095197,0.229709381915457,-0.350970540904132,0.325978846191141,0.456371129047902,0.234415982924089,0.178400635581469,0.124672580564346,0.0537280550171225,0,0.000632304745624287,0.00146203477663326,0.530012658291207,0.0406066906337011,0.146132990040408,0.0355933788966319,0.0204077009425839,0.029985647928609,0.181780065866839,0.651373676605318,0.539358969837083,0.0974746293995533,0.636833599236636
0.854838709677419,0.5,NaN,1,57.7431640772057,37.7742660818163,-0.00101948102873318,0.0783688710761373,-0.133213572176169,0.265433176538321,-0.338770642359944,0.572040855256415,0.370638869416442,0.241492831633055,0.0431302982246291,0.0113770859648128,0.0317532122598163,0,0.00182178612577261,0.00135518245302667,0.557349896915928,0.0131526337489009,0.170790316639864,0.00710858068934327,0.0179582978913723,0.00316045100525211,0.147854958928545,0.412527173997837,0.737838788421596,0.144429181736094,0.88226797015769
0.661290322580645,0.661290322580645,NaN,1,56.6073203050266,37.8870303253318,-0.0083132744218742,0.070613495560741,-0.152801201817259,0.24276183807826,-0.313277325949126,0.505937597141221,0.342512278696942,0.256361769386227,0.0319263576199421,0.00325204500121339,0.0286743126187287,0,0.000476183974226098,0.00997281987320121,0.667876702951024,0.0135666074748411,0.0873771562247719,0.03345840246739,0.0246328889928016,0.0259012351974123,0.188386797802724,0.447214215352163,0.619548996066477,0.076973287827613,0.69652228389409
0.274193548387097,0.887096774193548,NaN,1,57.129237131162,36.9345663764307,0.00220580212720005,0.0939150002466657,-0.126873973392938,0.219296454572852,-0.333745552060795,0.526643788356323,0.257418771016477,0.376954074569028,0.0580432828582956,0.0330440986524138,0.0249991842058819,0,0.0290959718243904,0.0172781175148506,0.571164621702212,0.0136274455765832,0.0945370106934467,0.0122232584510756,0.0424302414556333,0.000583415981684622,0.202506327297336,0.5811461052094,0.632778075720916,0.0124048700701363,0.645182945791053
0.5,0.467741935483871,NaN,1,56.2169857748129,39.9966011487599,-0.00701513151969419,0.0925328385108046,-0.139196856979778,0.28293322122696,-0.323251516470082,0.362658396131362,0.32287404536236,0.45800848528382,0.016236937727436,0,0.016236937727436,0,0.00161042307599844,0.00900877915664643,0.618069823791975,0,0.153495710527292,0.0197839721206875,0.0357793788345616,0.00247404798785953,0.233434427701196,0.561840713980434,0.508875521316228,0.0777795132101659,0.586655034526394
0.0483870967741935,0.693548387096774,NaN,1,57.0470168935257,38.6502367976737,-0.00379950003575341,0.0706134429081496,-0.139719310868752,0.251445261491007,-0.316668796432244,0.561800616905521,0.29879213379084,0.271346827990402,0.0187626945219772,0.0166570497896673,0.00210564473230981,0,0.000666016502750687,0.0302622225460243,0.619967088404686,0.0177944083147188,0.131278713306939,0.028069117197585,0,0.0212601605185557,0.182402779002187,0.512388888488271,0.580748642644274,0.104492601460583,0.685241244104856
0.0161290322580645,0.370967741935484,NaN,1,58.189433679806,36.9554369582277,-0.0141964712715342,0.074785835519157,-0.11427645253003,0.250244310931546,-0.31980595312475,0.598518464261495,0.230403700501685,0.302328510579803,0.0403475849345706,0.0333149188073505,0.00703266612722012,0,0.00918343263031281,0.0197631971123507,0.632250859048345,0,0.148251605857394,0.0109417216459642,0,0.00801092342808035,0.203046033775951,0.462452183434459,0.615075553363285,0.0871753703779611,0.702250923741246
0.403225806451613,0.790322580645161,NaN,1,57.4925625983887,36.8848916236679,-0.00103008206439282,0.0706314113487379,-0.11387114085652,0.228066578728293,-0.309827743000133,0.647659597596747,0.21215352341755,0.285147266187161,0.0130295990139633,0.00340924679310166,0.00962035222086165,0,0.0194766847832312,0.00729588379520926,0.650984330147061,0.00226887619438495,0.109255128321573,0.00996677305118028,0.0397197193906018,0.00304261810133823,0.173425840086123,0.434237127318779,0.665575879314182,0.0757768231338561,0.741352702448038
0.693548387096774,0.241935483870968,NaN,1,57.676756341498,38.7262491236909,0.000226036073209937,0.0725199799524515,-0.0866268003951421,0.266248429396262,-0.327144139938036,0.59415909572088,0.270498704911263,0.405552112664104,0.00184047829188919,0,0.00184047829188919,0,0,0.00898451530849011,0.591395901379546,0.00940240323529706,0.0779919789398571,0.0218324638067997,0.000754448844452784,0.0175878968974215,0.169409391485628,0.613956432880484,0.606036685441671,0.0192015888126718,0.625238274254343
0.82258064516129,0.854838709677419,NaN,1,59.3479987876955,36.8758478808834,-0.00431807977902518,0.0614707564589409,-0.146219203245758,0.260118911209714,-0.352277732805845,0.477940774004028,0.324365826878944,0.408437006675652,0.119861088636712,0.051909647028947,0.0679514416077654,0,0,0,0.513694316246334,0.037328491123125,0.0866976359127964,0.0117490209042021,0,0.0199258396182051,0.244224518905987,0.646679807773278,0.517138421335026,0.0782629357393761,0.595401357074402
0.564516129032258,0.0806451612903226,NaN,1,61.4350496986626,37.5388638070688,-0.00309222220424841,0.0408189946129071,-0.130842239373349,0.244653207114853,-0.319586237157568,0.613738850178071,0.194966347389277,0.304161604308954,0.00693803155307511,0,0.00693803155307511,0,0,0.043910502606922,0.589660236267422,0.0100448438710726,0.18152878517586,0.0500907698854962,0.00231866184293597,0.00264136692091355,0.145285804712308,0.540860074076452,0.687786496419361,0.0364073885244577,0.724193884943819
